Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,71.78,89.97,93.78,103.71,87.51,94.65,97.88,115.98,96.19,103.11,104.38,125.75,103.01,,,,,
Quarterly Results,Expenses,65.44,72.58,73.53,78.94,65.45,77.65,82.21,92.45,82.29,87.17,89.07,99.64,87.77,,,,,
Quarterly Results,Operating Profit,6.34,17.39,20.25,24.77,22.06,17.00,15.67,23.53,13.90,15.94,15.31,26.11,15.24,,,,,
Quarterly Results,OPM %,8.83%,19.33%,21.59%,23.88%,25.21%,17.96%,16.01%,20.29%,14.45%,15.46%,14.67%,20.76%,14.79%,,,,,
Quarterly Results,Other Income,7.54,8.62,3.15,2.29,10.54,3.95,6.34,6.63,4.74,8.41,3.47,3.38,3.98,,,,,
Quarterly Results,Interest,3.62,3.42,3.42,3.55,3.52,3.59,3.80,3.81,3.40,3.53,3.36,3.70,3.64,,,,,
Quarterly Results,Depreciation,7.34,7.07,7.44,8.40,8.81,9.61,10.15,10.78,11.36,11.45,11.80,12.73,13.02,,,,,
Quarterly Results,Profit before tax,2.92,15.52,12.54,15.11,20.27,7.75,8.06,15.57,3.88,9.37,3.62,13.06,2.56,,,,,
Quarterly Results,Tax %,0.00%,3.16%,11.72%,-1.79%,-172.87%,13.55%,28.54%,8.99%,12.89%,18.46%,21.27%,28.33%,17.19%,,,,,
Quarterly Results,Net Profit,2.92,15.03,11.07,15.38,55.31,6.70,5.76,14.17,3.38,7.64,2.85,9.36,2.12,,,,,
Quarterly Results,EPS in Rs,0.62,3.20,2.36,3.28,11.78,1.41,1.21,2.88,0.64,1.53,0.56,1.92,0.50,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,253,,,,375,,,,405,,,,436,312,297,346,358,150
Profit & Loss,Expenses,216,,,,298,,,,335,,,,364,317,298,334,301,151
Profit & Loss,Operating Profit,37,,,,77,,,,70,,,,73,-5,-1,12,57,-1
Profit & Loss,OPM %,15%,,,,20%,,,,17%,,,,17%,-2%,-0%,4%,16%,-1%
Profit & Loss,Other Income,13,,,,33,,,,22,,,,19,9,6,9,-17,20
Profit & Loss,Interest,15,,,,14,,,,15,,,,14,0,0,0,21,16
Profit & Loss,Depreciation,27,,,,32,,,,42,,,,49,33,30,29,57,32
Profit & Loss,Profit before tax,8,,,,63,,,,35,,,,29,-29,-25,-7,-39,-29
Profit & Loss,Tax %,0%,,,,-53%,,,,15%,,,,23%,-12%,91%,15%,-2%,1%
Profit & Loss,Net Profit,8,,,,97,,,,30,,,,22,-26,-47,-8,-38,-29
Profit & Loss,EPS in Rs,1.74,,,,20.61,,,,6.24,,,,4.50,-5.43,-9.96,-1.66,-8.09,-6.25
Profit & Loss,Dividend Payout %,0%,,,,12%,,,,16%,,,,22%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,47,,,,47,,,,48,,,,48,47,47,47,47,47
Balance Sheet,Reserves,98,,,,230,,,,259,,,,279,227,181,172,117,88
Balance Sheet,Borrowings,139,,,,142,,,,139,,,,154,0,0,0,0,141
Balance Sheet,Other Liabilities,53,,,,55,,,,60,,,,58,58,63,65,185,56
Balance Sheet,Total Liabilities,337,,,,473,,,,506,,,,539,332,291,284,349,332
Balance Sheet,Fixed Assets,136,,,,156,,,,173,,,,216,115,101,82,156,151
Balance Sheet,CWIP,28,,,,28,,,,36,,,,32,33,29,35,33,29
Balance Sheet,Investments,103,,,,170,,,,170,,,,161,69,67,68,69,73
Balance Sheet,Other Assets,69,,,,120,,,,128,,,,130,115,94,99,91,79
Balance Sheet,Total Assets,337,,,,473,,,,506,,,,539,332,291,284,349,332
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,54,,,,80,,,,62,,,,74,3,9,16,60,21
Cash Flows,Cash from Investing Activity,-34,,,,-71,,,,-16,,,,-28,-5,-7,-10,-15,-5
Cash Flows,Cash from Financing Activity,-26,,,,-5,,,,-42,,,,-49,-0,-0,-0,-54,-11
Cash Flows,Net Cash Flow,-5,,,,5,,,,5,,,,-3,-1,1,6,-9,6
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,7,,,,6,,,,7,,,,5,6,8,6,2,8
Ratios,Inventory Days,25,,,,22,,,,23,,,,23,26,27,22,24,47
Ratios,Days Payable,145,,,,102,,,,84,,,,81,137,162,139,109,266
Ratios,Cash Conversion Cycle,-112,,,,-74,,,,-54,,,,-53,-105,-127,-111,-83,-212
Ratios,Working Capital Days,-26,,,,-13,,,,-11,,,,122,-19,-24,-20,-28,-45
Ratios,ROCE %,8%,,,,18%,,,,10%,,,,9%,,-9%,-4%,2%,-8%
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,52.53%,52.53%,52.53%,52.53%,50.84%,50.84%,50.28%,50.24%,50.24%,50.24%,50.10%,50.10%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.09%,0.47%,0.37%,0.05%,0.47%,0.47%,0.47%,0.21%,0.19%,0.33%,0.23%,0.39%,,,,,
Shareholding Pattern (Quarterly),DIIs,,1.58%,1.78%,1.84%,1.58%,1.65%,1.65%,1.60%,1.59%,1.59%,1.59%,1.59%,1.59%,,,,,
Shareholding Pattern (Quarterly),Government,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.16%,0.16%,,,,,
Shareholding Pattern (Quarterly),Public,,45.80%,45.24%,45.27%,45.84%,47.03%,47.05%,47.66%,47.97%,47.99%,47.85%,47.92%,47.77%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,21869,23083,22820,22666,23232,23080,23194,22029,22938,23501,23201,22839,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,52.53%,,,,52.53%,,,,50.24%,,,,50.10%,51.20%,51.20%,51.20%,51.20%,51.20%
Shareholding Pattern (Yearly),FIIs,0.06%,,,,0.05%,,,,0.21%,,,,0.39%,15.28%,8.16%,8.16%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,1.50%,,,,1.58%,,,,1.59%,,,,1.59%,2.83%,0.01%,0.11%,1.56%,1.20%
Shareholding Pattern (Yearly),Government,0.00%,,,,0.00%,,,,0.00%,,,,0.16%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,45.92%,,,,45.84%,,,,47.97%,,,,47.77%,30.70%,40.63%,40.54%,47.24%,47.61%
Shareholding Pattern (Yearly),No. of Shareholders,22691,,,,22666,,,,22029,,,,22839,12597,13095,13590,16753,18422
,,,,,,,,,,,,,,,,,,,
