Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,248,207,195,171,148,140,152,167,179,176,131,159,156,,,,,,,,
Quarterly Results,Expenses,189,167,174,166,153,160,172,193,153,161,162,153,164,,,,,,,,
Quarterly Results,Operating Profit,59,40,20,5,-5,-20,-20,-25,26,15,-31,6,-8,,,,,,,,
Quarterly Results,OPM %,24%,19%,10%,3%,-3%,-14%,-13%,-15%,15%,8%,-24%,4%,-5%,,,,,,,,
Quarterly Results,Other Income,-67,3,1,1,-17,11,4,3,4,9,2,1,-5,,,,,,,,
Quarterly Results,Interest,10,7,8,7,7,6,5,5,8,8,7,8,7,,,,,,,,
Quarterly Results,Depreciation,21,23,22,23,23,19,20,19,27,30,30,30,29,,,,,,,,
Quarterly Results,Profit before tax,-39,13,-9,-24,-53,-34,-41,-46,-5,-14,-67,-30,-50,,,,,,,,
Quarterly Results,Tax %,30%,35%,40%,-20%,-13%,-26%,-26%,-23%,32%,-26%,-25%,-25%,-26%,,,,,,,,
Quarterly Results,Net Profit,-51,8,-12,-19,-46,-25,-31,-36,-7,-10,-50,-22,-37,,,,,,,,
Quarterly Results,EPS in Rs,-0.82,0.13,-0.19,-0.31,-0.73,-0.40,-0.49,-0.57,-0.10,-0.17,-0.80,-0.36,-0.59,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,867,,,,721,,,,638,,,,622,335,544,543,450,573,687,632,649
Profit & Loss,Expenses,605,,,,660,,,,677,,,,640,303,504,464,353,466,532,449,430
Profit & Loss,Operating Profit,262,,,,61,,,,-39,,,,-18,32,40,79,97,108,155,183,219
Profit & Loss,OPM %,30%,,,,8%,,,,-6%,,,,-3%,10%,7%,14%,22%,19%,23%,29%,34%
Profit & Loss,Other Income,-212,,,,-12,,,,21,,,,8,23,8,12,-48,9,-51,-315,-7
Profit & Loss,Interest,38,,,,30,,,,24,,,,30,10,53,49,15,18,18,24,24
Profit & Loss,Depreciation,85,,,,92,,,,85,,,,119,16,50,47,27,41,55,88,81
