Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,84.47,115.79,137.77,133.48,92.65,107.37,158.21,147.15,106.79,135.40,193.66,170.36,127.77,,,,,,,,
Quarterly Results,Expenses,86.98,98.43,113.40,118.39,92.89,94.59,128.72,130.11,107.63,119.96,159.37,148.78,126.81,,,,,,,,
Quarterly Results,Operating Profit,-2.51,17.36,24.37,15.09,-0.24,12.78,29.49,17.04,-0.84,15.44,34.29,21.58,0.96,,,,,,,,
Quarterly Results,OPM %,-2.97%,14.99%,17.69%,11.31%,-0.26%,11.90%,18.64%,11.58%,-0.79%,11.40%,17.71%,12.67%,0.75%,,,,,,,,
Quarterly Results,Other Income,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,
Quarterly Results,Interest,7.02,4.85,6.67,6.40,5.45,3.77,9.45,3.81,5.32,3.03,7.87,4.81,2.84,,,,,,,,
Quarterly Results,Depreciation,1.86,1.40,1.92,2.00,2.51,1.79,2.11,1.86,1.98,1.79,2.42,2.11,3.01,,,,,,,,
Quarterly Results,Profit before tax,-11.39,11.11,15.78,6.69,-8.20,7.22,17.93,11.37,-8.14,10.62,24.00,14.66,-4.89,,,,,,,,
Quarterly Results,Tax %,-29.50%,30.96%,16.98%,27.65%,17.93%,36.15%,31.01%,32.28%,-22.97%,32.49%,21.83%,21.69%,-20.04%,,,,,,,,
Quarterly Results,Net Profit,-7.19,6.38,14.39,4.83,-9.67,4.62,12.37,7.69,-6.28,7.16,18.76,11.48,-3.91,,,,,,,,
Quarterly Results,EPS in Rs,-5.44,5.39,11.05,3.94,-7.21,3.65,9.60,6.01,-4.32,5.59,14.51,8.90,-2.84,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,432,,,,472,,,,516,,,,627,279,278,263,253,291,265,296,381
Profit & Loss,Expenses,386,,,,424,,,,461,,,,555,221,223,216,210,245,222,254,325
Profit & Loss,Operating Profit,47,,,,48,,,,55,,,,72,58,55,46,42,46,44,42,57
Profit & Loss,OPM %,11%,,,,10%,,,,11%,,,,12%,21%,20%,18%,17%,16%,16%,14%,15%
Profit & Loss,Other Income,4,,,,9,,,,3,,,,0,1,1,1,-0,2,3,5,0
Profit & Loss,Interest,24,,,,23,,,,22,,,,19,25,24,25,23,29,29,26,26
Profit & Loss,Depreciation,6,,,,8,,,,8,,,,9,9,10,11,7,2,2,5,6
Profit & Loss,Profit before tax,20,,,,25,,,,28,,,,44,25,22,12,12,17,16,16,25
Profit & Loss,Tax %,36%,,,,37%,,,,35%,,,,25%,26%,13%,33%,54%,46%,50%,46%,30%
Profit & Loss,Net Profit,12,,,,16,,,,18,,,,33,19,19,8,5,9,8,8,16
Profit & Loss,EPS in Rs,10.22,,,,13.17,,,,14.94,,,,26.16,12.50,12.96,5.56,5.43,8.06,7.60,7.49,13.81
Profit & Loss,Dividend Payout %,8%,,,,8%,,,,7%,,,,5%,16%,15%,27%,37%,29%,24%,7%,6%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,13,,,,13,,,,13,,,,13,13,13,13,13,13,13,13,13
Balance Sheet,Reserves,211,,,,230,,,,247,,,,277,164,165,159,162,170,176,181,198
Balance Sheet,Borrowings,112,,,,100,,,,74,,,,49,178,167,167,137,171,172,150,143
Balance Sheet,Other Liabilities,173,,,,177,,,,184,,,,243,93,99,109,137,123,133,143,148
Balance Sheet,Total Liabilities,509,,,,520,,,,518,,,,581,448,444,448,450,477,494,487,501
Balance Sheet,Fixed Assets,68,,,,75,,,,96,,,,110,100,87,87,71,88,95,48,55
Balance Sheet,CWIP,0,,,,0,,,,2,,,,10,11,9,16,22,14,15,12,13
Balance Sheet,Investments,57,,,,62,,,,63,,,,67,2,2,2,0,0,0,59,57
Balance Sheet,Other Assets,384,,,,382,,,,357,,,,395,335,345,342,357,376,384,368,376
Balance Sheet,Total Assets,509,,,,520,,,,518,,,,581,448,444,448,450,477,494,487,501
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,69,,,,54,,,,77,,,,105,31,38,34,48,14,44,59,56
Cash Flows,Cash from Investing Activity,-13,,,,-16,,,,-26,,,,-34,2,-11,-25,13,-2,-10,-41,-14
Cash Flows,Cash from Financing Activity,-56,,,,-37,,,,-50,,,,-45,-41,-31,-9,-59,-12,-36,-21,-43
Cash Flows,Net Cash Flow,0,,,,1,,,,1,,,,26,-8,-4,-0,2,0,-2,-4,-0
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,100,,,,91,,,,80,,,,69,173,172,164,206,228,256,143,118
Ratios,Inventory Days,234,,,,210,,,,177,,,,151,387,394,412,518,363,478,466,271
Ratios,Days Payable,111,,,,90,,,,66,,,,61,117,110,84,128,165,207,197,101
Ratios,Cash Conversion Cycle,224,,,,212,,,,191,,,,159,443,457,493,596,426,526,412,288
Ratios,Working Capital Days,187,,,,167,,,,130,,,,83,334,356,374,362,338,368,291,230
Ratios,ROCE %,13%,,,,14%,,,,15%,,,,19%,14%,12%,10%,10%,12%,12%,12%,14%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,52.66%,52.66%,52.66%,52.66%,52.66%,52.66%,52.66%,52.66%,52.66%,52.66%,52.66%,52.66%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.34%,0.48%,0.56%,1.94%,1.78%,2.10%,2.38%,3.29%,3.08%,2.53%,3.38%,2.98%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,47.00%,46.86%,46.78%,45.40%,45.56%,45.23%,44.96%,44.04%,44.25%,44.81%,43.95%,44.37%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,19101,18314,18851,18540,17887,17899,16715,19518,20518,21997,21188,20503,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,52.66%,,,,52.66%,,,,52.66%,,,,52.66%,,,,52.66%,52.66%,52.66%,52.66%,52.66%
Shareholding Pattern (Yearly),FIIs,0.20%,,,,1.94%,,,,3.29%,,,,2.98%,,,,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.00%,,,,0.25%,0.15%,0.15%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,47.14%,,,,45.40%,,,,44.04%,,,,44.37%,,,,47.10%,47.19%,47.19%,47.34%,47.34%
Shareholding Pattern (Yearly),No. of Shareholders,19197,,,,18540,,,,19518,,,,20503,,,,9705,12762,13793,12953,14183
,,,,,,,,,,,,,,,,,,,,,,
