Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,40.60,37.12,34.26,26.51,22.42,17.59,31.39,33.95,42.76,54.42,48.85,33.89,31.12,,,,,
Quarterly Results,Expenses,28.65,31.45,30.52,21.96,16.64,13.90,26.55,31.71,36.43,46.54,41.29,28.52,26.06,,,,,
Quarterly Results,Operating Profit,11.95,5.67,3.74,4.55,5.78,3.69,4.84,2.24,6.33,7.88,7.56,5.37,5.06,,,,,
Quarterly Results,OPM %,29.43%,15.27%,10.92%,17.16%,25.78%,20.98%,15.42%,6.60%,14.80%,14.48%,15.48%,15.85%,16.26%,,,,,
Quarterly Results,Other Income,-0.57,0.10,0.13,0.16,-0.05,0.14,0.75,3.71,0.27,0.23,0.09,0.15,1.27,,,,,
Quarterly Results,Interest,0.32,0.36,0.25,0.16,0.05,0.45,0.74,1.22,0.58,0.60,0.30,0.64,1.21,,,,,
Quarterly Results,Depreciation,0.84,0.95,0.99,1.06,1.42,1.22,1.27,1.24,1.46,1.29,1.16,1.27,1.26,,,,,
Quarterly Results,Profit before tax,10.22,4.46,2.63,3.49,4.26,2.16,3.58,3.49,4.56,6.22,6.19,3.61,3.86,,,,,
Quarterly Results,Tax %,29.94%,29.37%,15.97%,40.11%,32.86%,29.63%,35.47%,30.37%,31.80%,30.06%,33.28%,26.59%,-0.78%,,,,,
Quarterly Results,Net Profit,7.17,3.15,2.21,2.08,2.85,1.53,2.31,2.43,3.12,4.34,4.14,2.65,3.89,,,,,
Quarterly Results,EPS in Rs,3.53,1.55,1.09,1.02,1.40,0.75,1.14,1.20,1.54,2.14,2.04,1.31,1.92,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,175,,,,120,,,,130,,,,168,,,,,
Profit & Loss,Expenses,101,,,,101,,,,109,,,,142,,,,,
Profit & Loss,Operating Profit,74,,,,19,,,,21,,,,26,,,,,
Profit & Loss,OPM %,42%,,,,16%,,,,16%,,,,15%,,,,,
Profit & Loss,Other Income,1,,,,1,,,,1,,,,2,,,,,
Profit & Loss,Interest,1,,,,1,,,,3,,,,3,,,,,
Profit & Loss,Depreciation,3,,,,4,,,,5,,,,5,,,,,
Profit & Loss,Profit before tax,71,,,,15,,,,14,,,,20,,,,,
Profit & Loss,Tax %,30%,,,,31%,,,,32%,,,,24%,,,,,
Profit & Loss,Net Profit,50,,,,10,,,,9,,,,15,,,,,
Profit & Loss,EPS in Rs,24.64,,,,5.06,,,,4.62,,,,7.40,,,,,
Profit & Loss,Dividend Payout %,9%,,,,36%,,,,39%,,,,0%,,,,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,20,,,,20,,,,20,,,,20,,,,,
Balance Sheet,Reserves,219,,,,227,,,,233,,,,244,,,,,
Balance Sheet,Borrowings,18,,,,5,,,,33,,,,32,,,,,
Balance Sheet,Other Liabilities,24,,,,30,,,,71,,,,41,,,,,
Balance Sheet,Total Liabilities,281,,,,282,,,,357,,,,338,,,,,
Balance Sheet,Fixed Assets,40,,,,60,,,,59,,,,64,,,,,
Balance Sheet,CWIP,19,,,,5,,,,9,,,,4,,,,,
Balance Sheet,Investments,0,,,,0,,,,0,,,,0,,,,,
Balance Sheet,Other Assets,222,,,,216,,,,289,,,,270,,,,,
Balance Sheet,Total Assets,281,,,,282,,,,357,,,,338,,,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,6,,,,26,,,,-16,,,,9,,,,,
Cash Flows,Cash from Investing Activity,-6,,,,-9,,,,-8,,,,-3,,,,,
Cash Flows,Cash from Financing Activity,-4,,,,-16,,,,24,,,,-7,,,,,
Cash Flows,Net Cash Flow,-3,,,,0,,,,0,,,,-1,,,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,88,,,,104,,,,153,,,,166,,,,,
Ratios,Inventory Days,533,,,,656,,,,897,,,,531,,,,,
Ratios,Days Payable,34,,,,66,,,,268,,,,86,,,,,
Ratios,Cash Conversion Cycle,587,,,,694,,,,781,,,,612,,,,,
Ratios,Working Capital Days,343,,,,511,,,,564,,,,464,,,,,
Ratios,ROCE %,,,,,6%,,,,6%,,,,8%,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,74.65%,74.65%,74.65%,74.65%,74.65%,74.65%,74.65%,74.65%,74.65%,74.65%,74.65%,74.65%,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.33%,0.35%,0.31%,0.31%,0.38%,0.35%,0.35%,0.54%,0.57%,0.68%,0.57%,0.42%,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.01%,0.01%,,,,,
Shareholding Pattern (Quarterly),Public,,25.02%,24.99%,25.04%,25.04%,24.98%,25.00%,25.00%,24.82%,24.77%,24.66%,24.77%,24.92%,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,13706,14368,15787,15487,16539,15794,16180,15647,15356,15293,15668,13560,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,74.65%,,,,74.65%,,,,74.65%,,,,74.65%,74.09%,74.65%,74.66%,74.65%,74.65%
Shareholding Pattern (Yearly),FIIs,0.33%,,,,0.31%,,,,0.54%,,,,0.42%,0.00%,0.00%,0.00%,0.00%,0.28%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.00%,,,,0.00%,,,,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,25.03%,,,,25.04%,,,,24.82%,,,,24.92%,25.91%,25.35%,25.34%,25.35%,25.07%
Shareholding Pattern (Yearly),No. of Shareholders,13847,,,,15487,,,,15647,,,,13560,5507,4804,5152,5115,5739
,,,,,,,,,,,,,,,,,,,
