Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1406,1820,1385,1201,1380,1708,1350,2190,1515,1755,1226,1140,1341,,,,,,,,
Quarterly Results,Expenses,1132,1192,1130,1191,1153,1186,939,1613,788,965,840,850,952,,,,,,,,
Quarterly Results,Operating Profit,275,628,256,10,227,521,411,577,727,790,386,290,388,,,,,,,,
Quarterly Results,OPM %,20%,35%,18%,1%,16%,31%,30%,26%,48%,45%,32%,25%,29%,,,,,,,,
Quarterly Results,Other Income,126,9,116,5,-1,7,-70,-56,46,24,79,116,26,,,,,,,,
Quarterly Results,Interest,143,150,138,135,137,119,117,105,109,109,110,97,97,,,,,,,,
Quarterly Results,Depreciation,119,116,117,117,115,115,116,117,116,118,120,116,116,,,,,,,,
Quarterly Results,Profit before tax,139,372,117,-238,-26,294,108,299,548,588,234,193,201,,,,,,,,
Quarterly Results,Tax %,102%,35%,36%,-8%,69%,35%,36%,42%,-7%,41%,22%,34%,23%,,,,,,,,
Quarterly Results,Net Profit,-2,242,75,-218,-44,192,69,173,589,349,183,127,156,,,,,,,,
Quarterly Results,EPS in Rs,-0.00,0.35,0.11,-0.32,-0.06,0.28,0.10,0.25,0.86,0.51,0.27,0.18,0.23,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,4625,,,,5787,,,,6763,,,,5462,2889,4140,4113,4658,4877,3892,3284,3302
Profit & Loss,Expenses,3512,,,,4666,,,,4527,,,,3608,840,1361,1561,2944,3352,2623,2396,2144
Profit & Loss,Operating Profit,1113,,,,1121,,,,2236,,,,1855,2050,2779,2552,1713,1525,1268,887,1157
Profit & Loss,OPM %,24%,,,,19%,,,,33%,,,,34%,71%,67%,62%,37%,31%,33%,27%,35%
Profit & Loss,Other Income,235,,,,129,,,,-73,,,,245,24,90,75,87,41,219,-1074,293
Profit & Loss,Interest,556,,,,560,,,,449,,,,414,1524,2189,2478,2777,2614,1474,652,579
Profit & Loss,Depreciation,481,,,,464,,,,465,,,,470,499,518,635,771,819,528,479,480
Profit & Loss,Profit before tax,310,,,,225,,,,1249,,,,1216,51,162,-485,-1748,-1867,-515,-1318,392
Profit & Loss,Tax %,65%,,,,75%,,,,18%,,,,33%,8%,-4%,-50%,-26%,-9%,-29%,63%,28%
Profit & Loss,Net Profit,107,,,,55,,,,1022,,,,814,47,169,-243,-1295,-1690,-367,-2147,281
Profit & Loss,EPS in Rs,0.16,,,,0.08,,,,1.49,,,,1.19,0.11,0.51,-0.87,-2.06,-2.66,-0.64,-3.16,0.39
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,61%,2%,-115%,0%,0%,0%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,6853,,,,6853,,,,6853,,,,6853,2938,2938,2938,5996,5996,5996,6840,6853
Balance Sheet,Reserves,3536,,,,3592,,,,4614,,,,5428,3407,3473,4676,3391,1783,1381,3158,3429
Balance Sheet,Borrowings,5078,,,,4761,,,,4246,,,,3778,27503,32065,25076,23994,23416,23194,6023,5227
Balance Sheet,Other Liabilities,1879,,,,2101,,,,1590,,,,1726,4380,4086,3583,4454,5907,6690,1822,1485
Balance Sheet,Total Liabilities,17347,,,,17307,,,,17303,,,,17786,38228,42561,36273,37836,37102,37260,17844,16994
Balance Sheet,Fixed Assets,13803,,,,13385,,,,13007,,,,12696,13529,24156,23530,27437,31093,30650,15251,14272
Balance Sheet,CWIP,395,,,,419,,,,240,,,,249,19631,12696,8029,4848,561,534,477,411
Balance Sheet,Investments,234,,,,191,,,,525,,,,490,1986,1986,1986,1986,1986,1986,21,112
Balance Sheet,Other Assets,2915,,,,3312,,,,3532,,,,4350,3083,3724,2729,3565,3461,4090,2095,2199
Balance Sheet,Total Assets,17347,,,,17307,,,,17303,,,,17786,38228,42561,36273,37836,37102,37260,17844,16994
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,845,,,,767,,,,1927,,,,1714,2249,2676,2816,1413,1782,1178,1028,813
Cash Flows,Cash from Investing Activity,-113,,,,109,,,,-991,,,,39,-5059,-4886,6416,-802,-230,-191,-145,280
Cash Flows,Cash from Financing Activity,-711,,,,-880,,,,-964,,,,-892,3084,2058,-9494,-672,-1543,-1020,-822,-1136
Cash Flows,Net Cash Flow,22,,,,-3,,,,-28,,,,862,274,-152,-262,-61,9,-33,61,-43
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,73,,,,74,,,,64,,,,63,37,66,48,80,73,111,45,87
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,73,,,,74,,,,64,,,,63,37,66,48,80,73,111,45,87
Ratios,Working Capital Days,44,,,,67,,,,61,,,,80,-590,-514,-301,-295,-430,-621,-59,21
Ratios,ROCE %,6%,,,,5%,,,,14%,,,,10%,5%,6%,6%,3%,3%,3%,2%,5%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,24.00%,24.00%,24.00%,24.00%,24.00%,24.00%,24.00%,24.00%,24.00%,24.00%,24.00%,24.00%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,2.83%,3.38%,3.67%,4.97%,4.70%,4.65%,5.14%,6.06%,7.59%,7.78%,6.26%,6.31%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,23.12%,22.18%,22.15%,22.19%,22.15%,21.62%,20.46%,18.46%,18.18%,18.29%,17.49%,17.52%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,50.05%,50.44%,50.18%,48.85%,49.15%,49.74%,50.41%,51.47%,50.21%,49.94%,52.27%,52.17%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,1546872,1496284,1485086,1463792,1457887,1547915,1762615,2186634,2301636,2397337,2514212,2554277,,,,,,,,
