Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,85,88,94,100,108,108,112,120,130,129,131,139,146,,,,,,,,
Quarterly Results,Expenses,62,68,73,79,84,83,87,89,94,98,101,107,111,,,,,,,,
Quarterly Results,Operating Profit,24,20,22,21,24,25,25,31,35,31,31,32,35,,,,,,,,
Quarterly Results,OPM %,28%,23%,23%,21%,22%,23%,23%,26%,27%,24%,23%,23%,24%,,,,,,,,
Quarterly Results,Other Income,2,4,4,1,1,2,2,1,2,20,0,4,4,,,,,,,,
Quarterly Results,Interest,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,
Quarterly Results,Depreciation,6,6,7,7,9,7,8,9,10,10,10,11,12,,,,,,,,
Quarterly Results,Profit before tax,18,17,19,14,15,19,20,21,26,40,20,24,25,,,,,,,,
Quarterly Results,Tax %,4%,19%,14%,49%,20%,16%,17%,46%,20%,21%,39%,19%,24%,,,,,,,,
Quarterly Results,Net Profit,18,14,16,7,12,16,16,11,21,32,12,20,19,,,,,,,,
Quarterly Results,EPS in Rs,11.48,8.96,10.41,4.74,7.95,10.35,10.66,7.39,13.60,20.97,7.97,13.07,12.66,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,317,,,,390,,,,469,,,,546,200,151,233,318,325,261,294,277
Profit & Loss,Expenses,237,,,,302,,,,354,,,,417,237,160,199,255,264,221,219,211
Profit & Loss,Operating Profit,80,,,,89,,,,116,,,,130,-37,-9,34,63,61,40,75,66
Profit & Loss,OPM %,25%,,,,23%,,,,25%,,,,24%,-19%,-6%,15%,20%,19%,15%,26%,24%
Profit & Loss,Other Income,6,,,,8,,,,7,,,,28,3,9,10,7,7,-5,4,4
Profit & Loss,Interest,2,,,,4,,,,4,,,,5,7,2,2,1,0,0,2,3
Profit & Loss,Depreciation,23,,,,28,,,,34,,,,43,12,11,8,6,4,5,20,23
Profit & Loss,Profit before tax,61,,,,65,,,,85,,,,110,-54,-12,35,63,64,29,57,44
Profit & Loss,Tax %,42%,,,,24%,,,,25%,,,,24%,-31%,14%,10%,2%,6%,46%,21%,20%
Profit & Loss,Net Profit,36,,,,49,,,,64,,,,83,-37,-14,31,62,60,16,45,35
Profit & Loss,EPS in Rs,23.39,,,,32.06,,,,42.00,,,,54.66,-16.40,-9.23,20.30,40.50,39.07,10.28,29.48,23.05
Profit & Loss,Dividend Payout %,257%,,,,62%,,,,107%,,,,82%,0%,0%,0%,0%,13%,97%,0%,65%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,15,,,,15,,,,15,,,,15,15,15,15,15,15,15,15,15
Balance Sheet,Reserves,194,,,,214,,,,230,,,,244,64,46,76,134,192,203,213,250
Balance Sheet,Borrowings,43,,,,44,,,,45,,,,63,17,14,8,1,1,1,24,22
Balance Sheet,Other Liabilities,42,,,,60,,,,78,,,,97,39,20,37,26,33,27,37,33
Balance Sheet,Total Liabilities,294,,,,334,,,,368,,,,419,135,96,137,176,242,245,289,319
Balance Sheet,Fixed Assets,56,,,,60,,,,78,,,,104,39,27,22,22,24,13,34,32
Balance Sheet,CWIP,8,,,,12,,,,0,,,,2,0,0,0,1,0,0,0,1
Balance Sheet,Investments,47,,,,47,,,,56,,,,83,11,2,19,61,73,82,33,50
Balance Sheet,Other Assets,184,,,,215,,,,233,,,,231,85,68,95,93,144,150,221,236
Balance Sheet,Total Assets,294,,,,334,,,,368,,,,419,135,96,137,176,242,245,289,319
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,64,,,,71,,,,91,,,,118,-6,-6,35,70,53,20,76,70
Cash Flows,Cash from Investing Activity,-19,,,,-11,,,,-28,,,,-22,-12,8,-19,-45,-15,-5,25,-26
Cash Flows,Cash from Financing Activity,-112,,,,-52,,,,-71,,,,-97,10,-2,-8,-9,0,-10,-48,-19
Cash Flows,Net Cash Flow,-67,,,,9,,,,-8,,,,-0,-8,-0,8,16,38,5,53,24
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,66,,,,55,,,,51,,,,48,60,71,92,42,46,50,56,55
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,66,,,,55,,,,51,,,,48,60,71,92,42,46,50,56,55
Ratios,Working Capital Days,50,,,,42,,,,35,,,,81,-9,22,35,21,20,35,37,46
Ratios,ROCE %,22%,,,,25%,,,,31%,,,,32%,-45%,-13%,41%,50%,33%,17%,25%,17%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,73.39%,73.39%,73.39%,73.39%,73.39%,73.39%,73.39%,73.39%,73.39%,73.39%,73.39%,73.39%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.00%,0.03%,0.03%,0.00%,0.00%,0.06%,0.09%,0.11%,0.56%,0.41%,0.02%,0.93%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,0.00%,0.00%,0.20%,0.11%,0.80%,1.02%,1.12%,1.25%,1.25%,1.25%,1.39%,1.32%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,26.61%,26.59%,26.40%,26.49%,25.81%,25.55%,25.40%,25.25%,24.80%,24.96%,25.20%,24.37%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,11593,10967,11618,11313,11334,12053,14810,14861,16681,18786,17892,16772,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,73.39%,,,,73.39%,,,,73.39%,,,,73.39%,,,,40.35%,40.35%,40.35%,78.39%,73.39%
Shareholding Pattern (Yearly),FIIs,0.02%,,,,0.00%,,,,0.11%,,,,0.93%,,,,30.86%,31.02%,30.86%,0.00%,0.00%
Shareholding Pattern (Yearly),DIIs,0.00%,,,,0.11%,,,,1.25%,,,,1.32%,,,,2.91%,0.04%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,26.60%,,,,26.49%,,,,25.25%,,,,24.37%,,,,25.88%,28.58%,28.79%,21.61%,26.61%
Shareholding Pattern (Yearly),No. of Shareholders,11193,,,,11313,,,,14861,,,,16772,,,,6344,6283,5822,4759,5582
,,,,,,,,,,,,,,,,,,,,,,
