Section,,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Quarterly Results,Sales,,,,,,,,,,,,,,,,,,
Quarterly Results,Expenses,,,,,,,,,,,,,,,,,,
Quarterly Results,Operating Profit,,,,,,,,,,,,,,,,,,
Quarterly Results,OPM %,,,,,,,,,,,,,,,,,,
Quarterly Results,Other Income,,,,,,,,,,,,,,,,,,
Quarterly Results,Interest,,,,,,,,,,,,,,,,,,
Quarterly Results,Depreciation,,,,,,,,,,,,,,,,,,
Quarterly Results,Profit before tax,,,,,,,,,,,,,,,,,,
Quarterly Results,Tax %,,,,,,,,,,,,,,,,,,
Quarterly Results,Net Profit,,,,,,,,,,,,,,,,,,
Quarterly Results,EPS in Rs,,,,,,,,,,,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,,,,,,,,,,,,,,,,,,
Profit & Loss,Expenses,,,,,,,,,,,,,,,,,,
Profit & Loss,Operating Profit,,,,,,,,,,,,,,,,,,
Profit & Loss,OPM %,,,,,,,,,,,,,,,,,,
Profit & Loss,Other Income,,,,,,,,,,,,,,,,,,
Profit & Loss,Interest,,,,,,,,,,,,,,,,,,
Profit & Loss,Depreciation,,,,,,,,,,,,,,,,,,
Profit & Loss,Profit before tax,,,,,,,,,,,,,,,,,,
Profit & Loss,Tax %,,,,,,,,,,,,,,,,,,
Profit & Loss,Net Profit,,,,,,,,,,,,,,,,,,
Profit & Loss,EPS in Rs,,,,,,,,,,,,,,,,,,
Profit & Loss,Dividend Payout %,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,,,,,,,,,,,,,,,,,,
Balance Sheet,Reserves,,,,,,,,,,,,,,,,,,
Balance Sheet,Borrowings,,,,,,,,,,,,,,,,,,
Balance Sheet,Other Liabilities,,,,,,,,,,,,,,,,,,
Balance Sheet,Total Liabilities,,,,,,,,,,,,,,,,,,
Balance Sheet,Fixed Assets,,,,,,,,,,,,,,,,,,
Balance Sheet,CWIP,,,,,,,,,,,,,,,,,,
Balance Sheet,Investments,,,,,,,,,,,,,,,,,,
Balance Sheet,Other Assets,,,,,,,,,,,,,,,,,,
Balance Sheet,Total Assets,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Investing Activity,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Financing Activity,,,,,,,,,,,,,,,,,,
Cash Flows,Net Cash Flow,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,,,,,,,,,,,,,,,,,,
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,,,,,,,,,,,,,,,,,,
Ratios,Working Capital Days,,,,,,,,,,,,,,,,,,
Ratios,ROCE %,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,56.36%,56.36%,56.40%,56.41%,56.41%,56.41%,56.41%,56.46%,56.47%,56.51%,56.51%,56.62%,,,,,,
Shareholding Pattern (Quarterly),FIIs,4.26%,3.81%,3.80%,2.40%,2.21%,1.32%,1.09%,0.70%,0.61%,0.74%,1.50%,0.99%,,,,,,
Shareholding Pattern (Quarterly),DIIs,5.03%,5.57%,5.37%,6.30%,8.47%,11.24%,13.32%,13.74%,14.99%,14.85%,15.48%,15.42%,,,,,,
Shareholding Pattern (Quarterly),Public,34.35%,34.26%,34.41%,34.88%,32.92%,31.02%,29.18%,29.11%,27.93%,27.90%,26.50%,26.96%,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,42154,43673,43078,40546,37045,33774,32334,30716,29275,34597,35934,37266,,,,,,
,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,,,,56.41%,,,,56.46%,,,,56.62%,64.28%,53.64%,55.82%,55.89%,56.17%,56.25%
Shareholding Pattern (Yearly),FIIs,,,,2.40%,,,,0.70%,,,,0.99%,0.81%,0.00%,0.00%,0.04%,0.00%,4.84%
Shareholding Pattern (Yearly),DIIs,,,,6.30%,,,,13.74%,,,,15.42%,0.06%,14.01%,15.94%,16.16%,10.53%,4.62%
Shareholding Pattern (Yearly),Public,,,,34.88%,,,,29.11%,,,,26.96%,34.85%,32.34%,28.24%,27.92%,33.30%,34.29%
Shareholding Pattern (Yearly),No. of Shareholders,,,,40546,,,,30716,,,,37266,16365,21970,20925,19007,18304,37791
,,,,,,,,,,,,,,,,,,,
