Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Revenue,192,205,241,261,278,293,310,335,347,364,384,410,438,,,,,,,,
Quarterly Results,Interest,95,97,116,133,150,150,154,172,171,181,185,195,202,,,,,,,,
Quarterly Results,Expenses,35,45,56,59,57,66,76,76,83,86,95,106,124,,,,,,,,
Quarterly Results,Financing Profit,62,62,69,69,72,77,81,86,93,98,104,109,112,,,,,,,,
Quarterly Results,Financing Margin %,32%,30%,29%,27%,26%,26%,26%,26%,27%,27%,27%,27%,26%,,,,,,,,
Quarterly Results,Other Income,0,0,0,1,1,0,3,2,1,1,1,1,1,,,,,,,,
Quarterly Results,Depreciation,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,
Quarterly Results,Profit before tax,62,62,68,69,72,77,83,87,94,97,104,108,112,,,,,,,,
Quarterly Results,Tax %,25%,26%,25%,25%,21%,25%,25%,26%,25%,25%,25%,26%,26%,,,,,,,,
Quarterly Results,Net Profit,46,46,51,52,57,58,62,64,70,73,78,80,83,,,,,,,,
Quarterly Results,EPS in Rs,2.78,2.77,3.06,3.13,3.43,3.47,3.73,3.88,4.23,3.95,4.23,4.38,4.54,,,,,,,,
Quarterly Results,Gross NPA %,,,,,,,,,,,,,,,,,,,,,
Quarterly Results,Net NPA %,,,,,,,,,,,,,,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Revenue,690,,,,980,,,,1284,,,,1596,185,238,309,365,477,605,710,627
Profit & Loss,Interest,340,,,,498,,,,650,,,,763,80,113,142,165,187,225,299,286
Profit & Loss,Expenses,132,,,,209,,,,292,,,,411,55,62,82,92,118,138,175,143
