Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,713.34,948.44,1012.74,1137.07,923.90,993.61,1039.12,1237.52,1046.34,1069.31,1114.87,1379.47,1064.00,,,,,,,,
Quarterly Results,Expenses,637.10,785.94,847.50,924.28,769.17,821.75,878.20,1020.03,879.65,926.39,965.04,1133.71,894.08,,,,,,,,
Quarterly Results,Operating Profit,76.24,162.50,165.24,212.79,154.73,171.86,160.92,217.49,166.69,142.92,149.83,245.76,169.92,,,,,,,,
Quarterly Results,OPM %,10.69%,17.13%,16.32%,18.71%,16.75%,17.30%,15.49%,17.57%,15.93%,13.37%,13.44%,17.82%,15.97%,,,,,,,,
Quarterly Results,Other Income,21.39,5.56,1.89,24.37,22.91,7.29,5.68,3.36,33.00,3.56,7.70,22.53,20.33,,,,,,,,
Quarterly Results,Interest,52.81,51.13,51.40,51.50,55.13,54.14,54.92,58.61,57.60,61.01,64.51,65.42,70.26,,,,,,,,
Quarterly Results,Depreciation,92.72,84.56,92.72,99.88,104.48,105.03,108.19,111.32,112.03,117.11,121.76,130.03,125.42,,,,,,,,
Quarterly Results,Profit before tax,-47.90,32.37,23.01,85.78,18.03,19.98,3.49,50.92,30.06,-31.64,-28.74,72.84,-5.43,,,,,,,,
Quarterly Results,Tax %,-68.68%,29.47%,29.60%,26.86%,20.91%,27.48%,21.78%,27.63%,22.89%,-28.19%,-28.36%,28.29%,-136.65%,,,,,,,,
Quarterly Results,Net Profit,-15.85,22.83,16.20,62.74,14.26,14.49,2.73,36.85,23.18,-22.72,-20.59,52.23,1.99,,,,,,,,
Quarterly Results,EPS in Rs,-1.45,2.08,1.48,5.72,1.30,1.32,0.25,3.35,2.11,-2.07,-1.87,4.75,0.18,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2519,,,,4022,,,,4317,,,,4628,3718,4217,4595,3757,3697,3578,3464,1749
Profit & Loss,Expenses,2249,,,,3327,,,,3600,,,,3919,3583,3948,4415,3629,3546,3332,2912,1705
Profit & Loss,Operating Profit,270,,,,695,,,,717,,,,708,135,269,180,128,151,246,552,44
Profit & Loss,OPM %,11%,,,,17%,,,,17%,,,,15%,4%,6%,4%,3%,4%,7%,16%,3%
Profit & Loss,Other Income,194,,,,55,,,,49,,,,54,4,13,28,18,232,18,24,224
Profit & Loss,Interest,207,,,,209,,,,225,,,,261,65,78,85,86,38,14,197,223
Profit & Loss,Depreciation,355,,,,382,,,,437,,,,494,98,125,130,119,115,141,450,392
Profit & Loss,Profit before tax,-98,,,,159,,,,104,,,,7,-25,78,-7,-58,231,110,-72,-347
Profit & Loss,Tax %,-53%,,,,27%,,,,26%,,,,-55%,105%,37%,482%,35%,8%,41%,98%,-23%
Profit & Loss,Net Profit,-47,,,,116,,,,77,,,,11,-50,49,-40,-78,214,65,-142,-267
Profit & Loss,EPS in Rs,-4.29,,,,10.58,,,,7.03,,,,0.99,-0.80,4.09,0.23,-3.59,22.34,5.94,-12.98,-24.43
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,-75%,15%,260%,-17%,3%,10%,0%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,55,,,,55,,,,55,,,,55,42,42,42,42,44,44,44,55
Balance Sheet,Reserves,21,,,,151,,,,246,,,,266,449,487,473,437,860,871,23,65
Balance Sheet,Borrowings,2115,,,,2375,,,,2785,,,,3314,645,751,829,885,125,74,2247,2106
Balance Sheet,Other Liabilities,1591,,,,2023,,,,2208,,,,2459,641,702,688,692,758,1486,1768,1290
Balance Sheet,Total Liabilities,3783,,,,4603,,,,5294,,,,6095,1777,1981,2032,2056,1788,2476,4081,3516
Balance Sheet,Fixed Assets,1723,,,,2097,,,,2582,,,,2971,860,903,907,922,673,615,1901,1721
Balance Sheet,CWIP,14,,,,34,,,,21,,,,13,37,28,33,20,18,35,44,3
Balance Sheet,Investments,146,,,,48,,,,4,,,,3,0,0,39,20,282,258,191,128
Balance Sheet,Other Assets,1899,,,,2424,,,,2688,,,,3107,881,1051,1053,1094,814,1567,1945,1664
Balance Sheet,Total Assets,3783,,,,4603,,,,5294,,,,6095,1777,1981,2032,2056,1788,2476,4081,3516
