Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,749,665,594,617,829,760,585,651,914,751,642,719,1052,,,,,,,,
Quarterly Results,Expenses,636,541,525,509,663,631,487,503,734,635,546,615,789,,,,,,,,
Quarterly Results,Operating Profit,113,124,70,108,166,129,99,149,180,116,96,104,263,,,,,,,,
Quarterly Results,OPM %,15%,19%,12%,18%,20%,17%,17%,23%,20%,15%,15%,14%,25%,,,,,,,,
Quarterly Results,Other Income,9,14,14,12,13,9,6,4,8,1,2,3,5,,,,,,,,
Quarterly Results,Interest,2,3,3,3,1,2,3,3,4,6,7,10,9,,,,,,,,
Quarterly Results,Depreciation,35,30,32,34,35,32,36,37,42,73,83,89,88,,,,,,,,
Quarterly Results,Profit before tax,85,105,49,83,143,104,65,113,141,39,8,8,171,,,,,,,,
Quarterly Results,Tax %,-4%,36%,37%,36%,33%,10%,38%,35%,38%,21%,25%,-19%,28%,,,,,,,,
Quarterly Results,Net Profit,88,68,31,53,96,93,41,74,88,31,6,9,123,,,,,,,,
Quarterly Results,EPS in Rs,2.19,1.67,0.77,1.31,2.38,2.31,1.01,1.82,2.17,0.77,0.14,0.22,3.05,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2222,,,,2705,,,,2911,,,,3163,1028,1430,1715,1528,1615,1831,1843,1720
Profit & Loss,Expenses,1877,,,,2236,,,,2353,,,,2585,795,994,1316,1119,1093,1382,1449,1387
Profit & Loss,Operating Profit,345,,,,468,,,,557,,,,579,233,436,399,408,521,449,394,333
Profit & Loss,OPM %,16%,,,,17%,,,,19%,,,,18%,23%,31%,23%,27%,32%,25%,21%,19%
Profit & Loss,Other Income,33,,,,52,,,,25,,,,11,3,1,1,2,4,5,29,-36
Profit & Loss,Interest,13,,,,10,,,,13,,,,32,83,87,83,78,52,14,9,7
Profit & Loss,Depreciation,122,,,,131,,,,147,,,,332,157,224,171,118,121,106,93,90
Profit & Loss,Profit before tax,244,,,,380,,,,424,,,,226,-5,126,145,215,353,335,322,199
Profit & Loss,Tax %,-1%,,,,35%,,,,30%,,,,25%,-28%,4%,4%,6%,5%,9%,11%,6%
Profit & Loss,Net Profit,247,,,,248,,,,295,,,,169,-3,121,139,195,336,305,287,187
Profit & Loss,EPS in Rs,6.11,,,,6.13,,,,7.30,,,,4.18,-1.00,28.30,3.20,4.64,7.89,7.13,6.92,4.54
Profit & Loss,Dividend Payout %,0%,,,,0%,,,,0%,,,,0%,-250%,28%,0%,0%,13%,0%,14%,0%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,40,,,,40,,,,40,,,,40,42,42,42,42,42,42,41,41
Balance Sheet,Reserves,2128,,,,2376,,,,2670,,,,2839,801,879,1013,1104,1434,1682,1816,2033
Balance Sheet,Borrowings,16,,,,35,,,,147,,,,403,964,880,940,801,432,74,13,18
Balance Sheet,Other Liabilities,561,,,,680,,,,745,,,,825,309,388,471,534,597,499,488,470
Balance Sheet,Total Liabilities,2745,,,,3131,,,,3602,,,,4107,2116,2190,2466,2480,2506,2297,2358,2562
Balance Sheet,Fixed Assets,923,,,,891,,,,1416,,,,2421,1143,1028,919,863,785,722,696,823
Balance Sheet,CWIP,109,,,,551,,,,1022,,,,220,99,41,49,55,36,74,238,127
Balance Sheet,Investments,167,,,,173,,,,2,,,,2,2,2,2,1,1,2,2,2
Balance Sheet,Other Assets,1545,,,,1517,,,,1163,,,,1464,873,1119,1496,1561,1684,1498,1423,1611
Balance Sheet,Total Assets,2745,,,,3131,,,,3602,,,,4107,2116,2190,2466,2480,2506,2297,2358,2562
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,417,,,,358,,,,490,,,,296,233,262,97,300,421,616,483,350
Cash Flows,Cash from Investing Activity,-289,,,,-255,,,,-650,,,,-529,-114,-41,-79,-89,-25,-193,-136,-333
Cash Flows,Cash from Financing Activity,-176,,,,10,,,,86,,,,224,-132,-210,-14,-218,-393,-348,-201,-3
Cash Flows,Net Cash Flow,-47,,,,114,,,,-74,,,,-8,-14,11,4,-7,2,76,146,14
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,21,,,,14,,,,19,,,,23,44,79,96,33,33,29,24,28
Ratios,Inventory Days,124,,,,400,,,,255,,,,314,378,174,221,173,356,232,233,212
Ratios,Days Payable,135,,,,297,,,,167,,,,164,176,122,148,101,228,105,87,89
Ratios,Cash Conversion Cycle,10,,,,117,,,,107,,,,173,247,130,168,105,161,156,171,151
Ratios,Working Capital Days,31,,,,3,,,,-6,,,,22,57,68,112,208,192,119,96,91
Ratios,ROCE %,12%,,,,17%,,,,16%,,,,8%,4%,12%,12%,14%,20%,18%,17%,13%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,67.37%,67.42%,67.03%,67.12%,66.76%,66.55%,66.48%,66.59%,66.49%,66.47%,57.69%,57.67%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,0.28%,0.40%,0.53%,0.63%,0.69%,0.77%,1.05%,1.52%,1.61%,1.36%,1.20%,2.02%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,6.14%,6.15%,6.15%,6.15%,6.23%,6.08%,6.02%,6.11%,5.03%,4.96%,4.95%,5.17%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,26.21%,26.03%,26.29%,26.10%,26.33%,26.59%,26.43%,25.77%,26.89%,27.20%,36.17%,35.15%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,52539,50304,45054,42373,43866,52001,54130,56636,65415,65627,70804,65091,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,67.33%,,,,67.12%,,,,66.59%,,,,57.67%,,,,,68.89%,67.99%,66.77%,67.11%
Shareholding Pattern (Yearly),FIIs,0.20%,,,,0.63%,,,,1.52%,,,,2.02%,,,,,1.93%,1.23%,0.24%,0.07%
Shareholding Pattern (Yearly),DIIs,6.15%,,,,6.15%,,,,6.11%,,,,5.17%,,,,,7.25%,8.71%,8.28%,7.93%
Shareholding Pattern (Yearly),Public,26.32%,,,,26.10%,,,,25.77%,,,,35.15%,,,,,21.92%,22.08%,24.70%,24.89%
Shareholding Pattern (Yearly),No. of Shareholders,53969,,,,42373,,,,56636,,,,65091,,,,,17900,17255,19005,34664
,,,,,,,,,,,,,,,,,,,,,,
