Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Revenue,2605,2770,3017,3356,3741,4100,4623,5007,5410,5812,6255,6733,7046,,,,,,,,
Quarterly Results,Interest,1071,1130,1340,1543,1734,2006,2204,2441,2579,2796,3059,3275,3365,,,,,,,,
Quarterly Results,Expenses,630,879,940,912,902,1174,1391,1412,1417,1727,1897,2038,2010,,,,,,,,
Quarterly Results,Financing Profit,904,760,736,901,1105,920,1028,1155,1414,1289,1300,1420,1671,,,,,,,,
Quarterly Results,Financing Margin %,35%,27%,24%,27%,30%,22%,22%,23%,26%,22%,21%,21%,24%,,,,,,,,
Quarterly Results,Other Income,52,26,50,52,93,71,73,47,105,45,68,105,92,,,,,,,,
Quarterly Results,Depreciation,28,28,28,30,36,39,39,46,75,59,63,59,64,,,,,,,,
Quarterly Results,Profit before tax,927,759,759,923,1163,952,1062,1156,1444,1275,1305,1466,1699,,,,,,,,
Quarterly Results,Tax %,26%,26%,26%,26%,26%,25%,27%,25%,26%,26%,26%,26%,26%,,,,,,,,
Quarterly Results,Net Profit,687,562,563,685,855,710,773,872,1065,947,968,1088,1260,,,,,,,,
Quarterly Results,EPS in Rs,8.36,6.84,6.85,8.33,10.40,8.64,9.40,10.39,12.68,11.27,11.52,12.94,14.98,,,,,,,,
Quarterly Results,Gross NPA %,,,,,,,,,,,,,,,,,,,,,
Quarterly Results,Net NPA %,,,,,,,,,,,,,,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Revenue,10148,,,,12884,,,,19163,,,,25846,3279,3715,4214,4694,5559,7108,8712,9583
Profit & Loss,Interest,4298,,,,5748,,,,9231,,,,12495,1769,1958,2048,2228,2657,3588,4592,4576
Profit & Loss,Expenses,2926,,,,3621,,,,5385,,,,7672,932,1061,1266,1322,1451,1632,2421,2913
Profit & Loss,Financing Profit,2924,,,,3515,,,,4548,,,,5680,578,696,899,1143,1451,1888,1699,2094
Profit & Loss,Financing Margin %,29%,,,,27%,,,,24%,,,,22%,18%,19%,21%,24%,26%,27%,20%,22%
Profit & Loss,Other Income,84,,,,220,,,,255,,,,309,1,0,2,3,0,1,0,56
Profit & Loss,Depreciation,101,,,,121,,,,198,,,,245,25,30,22,39,51,57,111,102
Profit & Loss,Profit before tax,2908,,,,3615,,,,4605,,,,5744,554,666,879,1107,1401,1832,1588,2048
Profit & Loss,Tax %,26%,,,,26%,,,,26%,,,,26%,34%,33%,35%,35%,34%,35%,34%,26%
Profit & Loss,Net Profit,2154,,,,2665,,,,3420,,,,4263,368,444,575,718,918,1197,1054,1521
