Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,582,570,625,659,709,725,766,784,780,813,867,870,905,,,,,,,,
Quarterly Results,Expenses,461,461,518,545,584,598,642,651,655,689,724,729,767,,,,,,,,
Quarterly Results,Operating Profit,121,109,107,114,126,127,123,134,125,124,143,141,139,,,,,,,,
Quarterly Results,OPM %,21%,19%,17%,17%,18%,18%,16%,17%,16%,15%,16%,16%,15%,,,,,,,,
Quarterly Results,Other Income,18,26,32,6,-0,2,1,3,5,4,17,13,-5,,,,,,,,
Quarterly Results,Interest,3,2,5,8,9,9,13,13,9,9,11,12,10,,,,,,,,
Quarterly Results,Depreciation,12,11,17,20,20,20,21,22,27,20,20,17,19,,,,,,,,
Quarterly Results,Profit before tax,124,122,117,92,96,100,90,102,94,99,129,126,106,,,,,,,,
Quarterly Results,Tax %,29%,31%,27%,27%,25%,27%,28%,24%,-1%,28%,0%,25%,23%,,,,,,,,
Quarterly Results,Net Profit,88,84,86,67,73,74,65,78,94,72,129,95,81,,,,,,,,
Quarterly Results,EPS in Rs,26.62,25.68,26.30,21.33,23.77,22.91,20.50,24.56,29.85,23.18,41.68,30.67,26.20,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,2184,,,,2563,,,,3055,,,,3455,923,1013,527,560,817,1033,1071,1722
Profit & Loss,Expenses,1721,,,,2108,,,,2546,,,,2909,833,965,509,515,718,902,916,1357
Profit & Loss,Operating Profit,463,,,,456,,,,509,,,,546,90,47,18,45,100,132,156,364
Profit & Loss,OPM %,21%,,,,18%,,,,17%,,,,16%,10%,5%,3%,8%,12%,13%,15%,21%
Profit & Loss,Other Income,36,,,,64,,,,12,,,,30,11,14,15,12,21,25,17,28
Profit & Loss,Interest,8,,,,25,,,,44,,,,42,1,1,0,4,6,6,4,8
Profit & Loss,Depreciation,43,,,,67,,,,90,,,,75,33,37,16,15,19,17,25,45
Profit & Loss,Profit before tax,448,,,,427,,,,386,,,,459,68,22,16,39,96,133,144,339
Profit & Loss,Tax %,26%,,,,27%,,,,19%,,,,18%,24%,20%,17%,17%,27%,24%,21%,26%
Profit & Loss,Net Profit,333,,,,310,,,,311,,,,376,52,18,14,32,70,101,114,252
Profit & Loss,EPS in Rs,98.32,,,,95.99,,,,97.36,,,,121.50,23.37,7.86,5.97,13.86,29.53,42.33,44.82,82.97
Profit & Loss,Dividend Payout %,19%,,,,20%,,,,20%,,,,19%,19%,32%,42%,25%,20%,20%,18%,17%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,15,,,,15,,,,15,,,,15,11,11,12,12,12,12,12,13
Balance Sheet,Reserves,1056,,,,1668,,,,2072,,,,2447,549,585,308,457,537,704,778,846
Balance Sheet,Borrowings,203,,,,404,,,,519,,,,583,2,29,0,66,70,70,335,273
Balance Sheet,Other Liabilities,1193,,,,1024,,,,1045,,,,817,192,207,108,170,202,179,763,1146
Balance Sheet,Total Liabilities,2467,,,,3111,,,,3652,,,,3863,754,832,428,705,821,966,1888,2277
Balance Sheet,Fixed Assets,841,,,,1740,,,,1950,,,,1818,261,279,66,180,179,167,857,807
Balance Sheet,CWIP,4,,,,7,,,,1,,,,2,0,1,0,0,2,1,2,2
Balance Sheet,Investments,26,,,,69,,,,94,,,,178,84,54,50,274,284,396,276,234
Balance Sheet,Other Assets,1596,,,,1296,,,,1607,,,,1865,409,498,312,251,356,401,754,1235
Balance Sheet,Total Assets,2467,,,,3111,,,,3652,,,,3863,754,832,428,705,821,966,1888,2277
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,273,,,,108,,,,420,,,,395,89,59,32,43,65,75,184,287
Cash Flows,Cash from Investing Activity,-26,,,,-719,,,,-249,,,,-275,-62,-28,-84,-127,-18,-54,-262,218
Cash Flows,Cash from Financing Activity,-128,,,,93,,,,2,,,,-57,-67,22,-4,65,-7,-16,205,-118
Cash Flows,Net Cash Flow,119,,,,-519,,,,173,,,,63,-40,53,-57,-20,40,5,127,387
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,73,,,,72,,,,67,,,,81,46,48,67,55,78,74,108,79
Ratios,Inventory Days,,,,,,,,,,,,,,,,,,,,,
Ratios,Days Payable,,,,,,,,,,,,,,,,,,,,,
Ratios,Cash Conversion Cycle,73,,,,72,,,,67,,,,81,46,48,67,55,78,74,108,79
Ratios,Working Capital Days,-7,,,,50,,,,21,,,,65,26,28,38,29,17,38,30,-19
Ratios,ROCE %,32%,,,,23%,,,,18%,,,,17%,12%,5%,3%,10%,17%,19%,16%,26%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,37.31%,37.28%,37.27%,36.75%,36.58%,36.50%,36.48%,36.26%,36.25%,36.24%,36.23%,35.97%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,8.01%,13.04%,13.25%,13.14%,13.42%,13.93%,14.10%,14.40%,14.03%,8.14%,9.40%,10.00%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,5.71%,3.73%,3.90%,4.80%,5.85%,5.99%,6.41%,7.07%,7.10%,10.41%,9.27%,9.84%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,48.96%,45.96%,45.58%,45.30%,44.14%,43.56%,43.01%,42.26%,42.59%,45.22%,45.09%,44.19%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,106180,110445,107613,105043,105471,94081,90284,84949,91456,88676,106608,103798,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,37.30%,,,,36.75%,,,,36.26%,,,,35.97%,,,,49.22%,47.08%,45.69%,45.10%,44.32%
Shareholding Pattern (Yearly),FIIs,6.62%,,,,13.14%,,,,14.40%,,,,10.00%,,,,7.46%,10.96%,8.16%,6.20%,6.51%
Shareholding Pattern (Yearly),DIIs,6.65%,,,,4.80%,,,,7.07%,,,,9.84%,,,,8.27%,5.39%,9.37%,14.88%,11.98%
Shareholding Pattern (Yearly),Public,49.43%,,,,45.30%,,,,42.26%,,,,44.19%,,,,35.04%,36.57%,36.78%,33.83%,37.19%
Shareholding Pattern (Yearly),No. of Shareholders,104376,,,,105043,,,,84949,,,,103798,,,,20677,19082,20129,21205,43827
,,,,,,,,,,,,,,,,,,,,,,
