Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,1756,1610,1685,1668,1656,1414,1454,1732,1773,1855,1628,1843,1949,,,,,,,,
Quarterly Results,Expenses,1417,1326,1418,1379,1403,1214,1221,1473,1489,1550,1431,1608,1681,,,,,,,,
Quarterly Results,Operating Profit,339,284,267,289,253,200,233,259,284,305,197,235,268,,,,,,,,
Quarterly Results,OPM %,19%,18%,16%,17%,15%,14%,16%,15%,16%,16%,12%,13%,14%,,,,,,,,
Quarterly Results,Other Income,0,0,0,0,0,0,0,8,-1,6,7,1,-3,,,,,,,,
Quarterly Results,Interest,31,45,44,47,33,40,58,54,59,64,62,85,64,,,,,,,,
Quarterly Results,Depreciation,77,72,73,82,84,89,93,97,98,102,108,111,113,,,,,,,,
Quarterly Results,Profit before tax,231,167,150,160,136,71,82,116,126,145,34,40,88,,,,,,,,
Quarterly Results,Tax %,16%,19%,17%,15%,-10%,1%,-11%,-7%,-5%,6%,-53%,-15%,-9%,,,,,,,,
Quarterly Results,Net Profit,194,136,124,137,149,70,91,124,132,137,52,46,96,,,,,,,,
Quarterly Results,EPS in Rs,5.34,3.75,3.42,3.77,4.11,1.93,2.51,3.42,3.64,3.78,1.43,1.27,2.65,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,6086,,,,6619,,,,6372,,,,7271,2619,2890,3006,3163,3806,4168,4186,4506
Profit & Loss,Expenses,4365,,,,5530,,,,5391,,,,6271,2217,2424,2434,2509,3106,3202,3209,3525
Profit & Loss,Operating Profit,1720,,,,1089,,,,982,,,,1000,402,466,572,654,700,965,977,982
Profit & Loss,OPM %,28%,,,,16%,,,,15%,,,,14%,15%,16%,19%,21%,18%,23%,23%,22%
Profit & Loss,Other Income,1,,,,1,,,,3,,,,16,11,9,6,2,7,2,9,1
Profit & Loss,Interest,102,,,,168,,,,211,,,,275,118,138,117,117,132,183,125,86
Profit & Loss,Depreciation,246,,,,310,,,,378,,,,434,89,82,98,123,146,163,185,231
Profit & Loss,Profit before tax,1372,,,,611,,,,395,,,,307,206,255,363,416,429,622,676,665
Profit & Loss,Tax %,14%,,,,11%,,,,-5%,,,,-8%,26%,24%,26%,21%,19%,19%,19%,19%
Profit & Loss,Net Profit,1186,,,,545,,,,416,,,,331,163,208,268,328,346,504,547,535
Profit & Loss,EPS in Rs,32.71,,,,15.04,,,,11.49,,,,9.13,4.58,5.81,7.71,9.62,10.24,14.18,15.39,15.02
Profit & Loss,Dividend Payout %,11%,,,,17%,,,,9%,,,,11%,25%,24%,28%,3%,2%,19%,11%,10%
,,,,,,,,,,,,,,,,,,,,,,
Balance Sheet,Equity Capital,181,,,,181,,,,181,,,,181,44,44,42,41,41,43,87,87
Balance Sheet,Reserves,4335,,,,4739,,,,5109,,,,5424,826,972,1096,1321,1538,2587,2892,3416
Balance Sheet,Borrowings,2587,,,,2907,,,,3242,,,,3847,1039,1202,1292,1564,2083,2401,2098,2857
Balance Sheet,Other Liabilities,748,,,,754,,,,1084,,,,1662,760,719,538,573,730,826,1256,1282
Balance Sheet,Total Liabilities,7851,,,,8581,,,,9616,,,,11114,2670,2938,2966,3499,4391,5858,6332,7642
Balance Sheet,Fixed Assets,3595,,,,4861,,,,5649,,,,6556,826,967,1246,1697,1998,2147,2468,3593
Balance Sheet,CWIP,1346,,,,1096,,,,1229,,,,1274,117,193,313,270,436,795,1418,1298
Balance Sheet,Investments,28,,,,17,,,,23,,,,48,117,139,41,47,47,33,37,64
Balance Sheet,Other Assets,2882,,,,2607,,,,2714,,,,3236,1609,1639,1366,1486,1910,2884,2409,2688
Balance Sheet,Total Assets,7851,,,,8581,,,,9616,,,,11114,2670,2938,2966,3499,4391,5858,6332,7642
,,,,,,,,,,,,,,,,,,,,,,
Cash Flows,Cash from Operating Activity,519,,,,1319,,,,1204,,,,1242,315,340,574,470,335,736,1102,873
Cash Flows,Cash from Investing Activity,-1169,,,,-1330,,,,-1310,,,,-1398,-291,-298,-452,-529,-610,-797,-1124,-1322
Cash Flows,Cash from Financing Activity,412,,,,38,,,,35,,,,-73,-22,-23,-128,58,279,833,-535,614
Cash Flows,Net Cash Flow,-239,,,,27,,,,-71,,,,-229,2,19,-7,-0,4,772,-557,165
,,,,,,,,,,,,,,,,,,,,,,
Ratios,Debtor Days,65,,,,52,,,,47,,,,39,62,55,64,61,63,68,66,64
Ratios,Inventory Days,143,,,,115,,,,122,,,,114,147,123,108,136,144,152,174,190
Ratios,Days Payable,53,,,,24,,,,55,,,,97,90,55,67,71,69,55,72,117
Ratios,Cash Conversion Cycle,155,,,,143,,,,114,,,,56,119,123,105,125,138,165,168,137
Ratios,Working Capital Days,120,,,,95,,,,82,,,,53,99,91,96,93,103,99,93,63
Ratios,ROCE %,22%,,,,10%,,,,7%,,,,6%,18%,19%,20%,19%,16%,18%,15%,13%
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Quarterly),Promoters,,44.19%,44.16%,44.15%,44.07%,43.65%,43.57%,43.54%,43.43%,43.24%,42.61%,42.35%,42.24%,,,,,,,,
Shareholding Pattern (Quarterly),FIIs,,11.82%,12.11%,12.05%,12.32%,12.17%,10.58%,10.83%,10.93%,10.61%,9.68%,7.25%,6.29%,,,,,,,,
Shareholding Pattern (Quarterly),DIIs,,15.07%,15.02%,14.54%,14.74%,14.83%,16.14%,15.82%,17.24%,18.55%,18.11%,17.93%,19.96%,,,,,,,,
Shareholding Pattern (Quarterly),Government,,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.02%,0.03%,0.03%,0.01%,0.01%,0.01%,,,,,,,,
Shareholding Pattern (Quarterly),Public,,28.91%,28.69%,29.26%,28.87%,29.33%,29.72%,29.78%,28.38%,27.58%,29.58%,32.46%,31.48%,,,,,,,,
Shareholding Pattern (Quarterly),No. of Shareholders,,340358,340769,376548,385751,397907,423140,418123,377953,349415,394154,450588,439227,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shareholding Pattern (Yearly),Promoters,44.19%,,,,44.07%,,,,43.43%,,,,42.24%,,,,53.78%,51.07%,49.36%,47.75%,46.82%
Shareholding Pattern (Yearly),FIIs,12.46%,,,,12.32%,,,,10.93%,,,,6.29%,,,,4.07%,3.64%,7.43%,8.28%,8.66%
Shareholding Pattern (Yearly),DIIs,14.89%,,,,14.74%,,,,17.24%,,,,19.96%,,,,12.08%,14.17%,15.91%,16.56%,15.64%
Shareholding Pattern (Yearly),Government,0.01%,,,,0.01%,,,,0.03%,,,,0.01%,,,,0.00%,0.00%,0.00%,0.00%,0.00%
Shareholding Pattern (Yearly),Public,28.45%,,,,28.87%,,,,28.38%,,,,31.48%,,,,30.07%,31.12%,27.30%,27.41%,28.87%
Shareholding Pattern (Yearly),No. of Shareholders,295763,,,,385751,,,,377953,,,,439227,,,,21649,24870,33093,64606,107886
,,,,,,,,,,,,,,,,,,,,,,
