Section,,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Quarterly Results,Sales,376,509,507,535,520,655,608,664,727,773,738,758,836,,,,,,,,
Quarterly Results,Expenses,292,421,409,435,407,549,498,554,609,643,601,634,673,,,,,,,,
Quarterly Results,Operating Profit,84,89,98,101,113,106,110,111,118,130,137,124,163,,,,,,,,
Quarterly Results,OPM %,22%,17%,19%,19%,22%,16%,18%,17%,16%,17%,19%,16%,20%,,,,,,,,
Quarterly Results,Other Income,3,0,0,0,2,0,1,1,4,1,1,3,4,,,,,,,,
Quarterly Results,Interest,4,5,7,11,11,15,18,23,21,21,27,31,34,,,,,,,,
Quarterly Results,Depreciation,16,17,17,19,10,22,23,22,31,23,24,25,27,,,,,,,,
Quarterly Results,Profit before tax,68,67,73,71,95,69,70,67,70,87,87,72,106,,,,,,,,
Quarterly Results,Tax %,23%,21%,21%,-4%,10%,13%,13%,5%,7%,18%,15%,12%,4%,,,,,,,,
Quarterly Results,Net Profit,53,53,58,73,85,61,61,63,65,71,74,63,102,,,,,,,,
Quarterly Results,EPS in Rs,3.96,3.96,4.34,5.49,6.41,4.56,4.57,4.76,4.88,5.35,5.54,4.72,7.63,,,,,,,,
Quarterly Results,Raw PDF,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Profit & Loss,Sales,1462,,,,2071,,,,2654,,,,3106,717,881,932,976,1138,1081,1139,1242
Profit & Loss,Expenses,1131,,,,1671,,,,2208,,,,2551,574,709,727,744,899,836,853,945
Profit & Loss,Operating Profit,331,,,,400,,,,445,,,,555,143,171,205,232,239,245,286,298
Profit & Loss,OPM %,23%,,,,19%,,,,17%,,,,18%,20%,19%,22%,24%,21%,23%,25%,24%
Profit & Loss,Other Income,4,,,,3,,,,6,,,,8,3,3,1,1,5,3,4,3
Profit & Loss,Interest,16,,,,34,,,,78,,,,113,17,14,11,11,8,8,18,17
Profit & Loss,Depreciation,57,,,,64,,,,98,,,,98,29,27,28,33,34,32,47,49
Profit & Loss,Profit before tax,261,,,,305,,,,276,,,,352,100,134,167,189,202,209,225,235
Profit & Loss,Tax %,22%,,,,7%,,,,9%,,,,12%,35%,30%,27%,29%,27%,26%,26%,22%
Profit & Loss,Net Profit,204,,,,284,,,,250,,,,310,64,94,122,135,148,155,166,182
Profit & Loss,EPS in Rs,15.36,,,,21.35,,,,18.73,,,,23.24,4.84,7.06,9.18,10.12,11.14,11.64,12.47,13.70
Profit & Loss,Dividend Payout %,33%,,,,21%,,,,24%,,,,21%,25%,21%,27%,25%,22%,30%,40%,29%
,,,,,,,,,,,,,,,,,,,,,,
